FIPS,ADI_NATRANK,ADI_NATRANK_Category
60070023001,56.0,2
60070023002,26.0,2
60070023003,54.0,2
60070023004,94.0,2
60070023005,33.0,2
60070024011,63.0,2
60070024012,64.0,2
60070024021,46.0,2
60070024022,50.0,2
60070024023,46.0,2
60070025001,55.0,2
60070025002,58.0,2
60070025004,51.0,2
60070026011,39.0,2
60070026012,45.0,2
60070026013,28.0,2
60070026021,54.0,2
60070026022,58.0,2
60070026023,28.0,2
60070027001,35.0,2
60070027002,48.0,2
60070027003,53.0,2
60070027004,52.0,2
60070027005,58.0,2
60070027006,34.0,2
60070028001,67.0,2
60070028002,46.0,2
60070028003,77.0,2
60070028004,59.0,2
60070028005,74.0,2
60070029001,56.0,2
60070029002,63.0,2
60070030011,77.0,2
60070030012,76.0,2
60070030013,80.0,2
60070030014,69.0,2
60070030021,76.0,2
60070030022,65.0,2
60070030023,63.0,2
60070030024,84.0,2
60070031001,29.0,2
60070031002,46.0,2
60070031003,48.0,2
60070031004,49.0,2
60070032001,61.0,2
60070032002,57.0,2
60070032003,60.0,2
60070033001,41.0,2
60070033002,42.0,2
60070033003,49.0,2
60070034001,37.0,2
60070034002,34.0,2
60070035011,27.0,2
60070035012,53.0,2
60070035013,62.0,2
60070035014,34.0,2
60070035021,42.0,2
60070035022,64.0,2
60070035023,62.0,2
60070035024,61.0,2
60070036001,47.0,2
60070036002,46.0,2
60070036003,23.0,2
60070037001,74.0,2
60070037002,75.0,2
60070037003,75.0,2
60070037004,75.0,2
60090001211,31.0,2
60090001212,38.0,2
60090001213,12.0,1
60090001221,39.0,2
60090001222,38.0,2
60090001223,35.0,2
60090001231,22.0,1
60090001232,20.0,1
60090001241,34.0,2
60090001242,28.0,2
60090002201,36.0,2
60090002202,34.0,2
60090002203,30.0,2
60090002211,25.0,2
60090002212,25.0,2
60090002213,25.0,2
60090002221,23.0,2
60090002222,18.0,1
60090003011,19.0,1
60090003012,41.0,2
60090003013,37.0,2
60090003021,33.0,2
60090003022,34.0,2
60090004001,45.0,2
60090004002,45.0,2
60090004003,45.0,2
60090004004,45.0,2
60090004005,45.0,2
60090004006,45.0,2
60090005011,43.0,2
60090005012,24.0,2
60090005041,31.0,2
60090005042,48.0,2
60090005051,39.0,2
60090005052,24.0,2
60090005061,19.0,1
60110001001,34.0,2
60110001002,33.0,2
60110001003,33.0,2
60110001004,33.0,2
60110002001,45.0,2
60110002002,46.0,2
60110002003,44.0,2
60110002004,33.0,2
60110002005,84.0,2
60110003011,40.0,2
60110003012,38.0,2
60110003021,13.0,1
60110003022,44.0,2
60110004001,42.0,2
60110004002,52.0,2
60110004003,52.0,2
60110005001,53.0,2
60110005002,52.0,2
60110005003,52.0,2
60110005004,52.0,2
60133010001,24.0,2
60133010002,58.0,2
60133010003,12.0,1
60133010004,26.0,2
60133020051,32.0,2
60133020052,26.0,2
60133020053,25.0,2
60133020054,26.0,2
60133020061,18.0,1
60133020062,18.0,1
60133020071,16.0,1
60133020072,23.0,2
60133020073,18.0,1
60133020091,18.0,1
60133020092,9.0,0
60133020093,17.0,1
60133020094,13.0,1
60133020111,9.0,0
60133020112,12.0,1
60133020121,10.0,1
60133020122,10.0,1
60133020131,14.0,1
60133020132,7.0,0
60133020141,11.0,1
60133020142,17.0,1
60133020143,13.0,1
60133031041,6.0,0
60133031042,6.0,0
60133031051,11.0,1
60133031061,15.0,1
60133031062,12.0,1
60133031063,12.0,1
60133031071,12.0,1
60133031072,12.0,1
60133031073,15.0,1
60133031074,9.0,0
60133032021,9.0,0
60133032022,9.0,0
60133032023,8.0,0
60133032041,26.0,2
60133032042,19.0,1
60133032043,12.0,1
60133032061,8.0,0
60133032062,8.0,0
60133032071,20.0,1
60133032072,13.0,1
60133032073,16.0,1
60133032081,9.0,0
60133032082,8.0,0
60133032091,7.0,0
60133032092,8.0,0
60133032101,13.0,1
60133032102,14.0,1
60133032111,8.0,0
60133032112,9.0,0
60133040011,6.0,0
60133040012,6.0,0
60133040021,8.0,0
60133040031,7.0,0
60133040032,7.0,0
60133040041,6.0,0
60133040042,8.0,0
60133040061,7.0,0
60133040071,9.0,0
60133040072,10.0,1
60133040073,8.0,0
60133050001,44.0,2
60133050002,44.0,2
60133050003,44.0,2
60133050004,44.0,2
60133050005,44.0,2
60133060021,18.0,1
60133060022,18.0,1
60133060031,31.0,2
60133060032,33.0,2
60133060033,30.0,2
60133060041,26.0,2
60133060042,31.0,2
60133071011,19.0,1
60133071012,26.0,2
60133071013,23.0,2
60133071021,34.0,2
60133071022,29.0,2
60133071023,35.0,2
60133071024,26.0,2
60133072011,28.0,2
60133072012,32.0,2
60133072021,63.0,2
60133072022,65.0,2
60133072023,64.0,2
60133072041,20.0,1
60133072042,21.0,1
60133072043,21.0,1
60133072051,45.0,2
60133072052,37.0,2
60133072053,33.0,2
60133072054,23.0,2
60133080011,24.0,2
60133080012,24.0,2
60133080013,24.0,2
60133080014,24.0,2
60133080021,14.0,1
60133080022,17.0,1
60133080023,17.0,1
60133090001,22.0,1
60133090002,21.0,1
60133090003,22.0,1
60133100001,35.0,2
60133100002,81.0,2
60133100003,37.0,2
60133100004,20.0,1
60133110001,30.0,2
60133110002,29.0,2
60133110003,26.0,2
60133120001,31.0,2
60133131021,29.0,2
60133131022,19.0,1
60133131041,28.0,2
60133131042,30.0,2
60133131051,26.0,2
60133131052,31.0,2
60133131053,33.0,2
60133131061,10.0,1
60133131062,14.0,1
60133131071,15.0,1
60133131072,14.0,1
60133132031,15.0,1
60133132032,17.0,1
60133132041,30.0,2
60133132042,11.0,1
60133132043,18.0,1
60133132051,18.0,1
60133132061,21.0,1
60133132062,37.0,2
60133132063,21.0,1
60133132064,29.0,2
60133141021,26.0,2
60133141022,25.0,2
60133141023,44.0,2
60133141031,38.0,2
60133141032,25.0,2
60133141033,27.0,2
60133141051,33.0,2
60133141052,32.0,2
60133141061,8.0,0
60133141062,10.0,1
60133142001,38.0,2
60133142002,40.0,2
60133142003,37.0,2
60133150001,17.0,1
60133150002,17.0,1
60133160001,23.0,2
60133170001,17.0,1
60133170002,16.0,1
60133180001,12.0,1
60133180002,11.0,1
60133180003,12.0,1
60133190011,13.0,1
60133190012,9.0,0
60133190021,16.0,1
60133190022,19.0,1
60133190023,13.0,1
60133190024,24.0,2
60133200011,16.0,1
60133200012,13.0,1
60133200031,8.0,0
60133200041,10.0,1
60133200042,20.0,1
60133200043,10.0,1
60133200044,9.0,0
60133211011,8.0,0
60133211012,9.0,0
60133211013,9.0,0
60133211014,4.0,0
60133211021,6.0,0
60133211022,6.0,0
60133211023,5.0,0
60133211024,9.0,0
60133211031,6.0,0
60133211032,4.0,0
60133211033,9.0,0
60133212001,12.0,1
60133212002,12.0,1
60133212003,13.0,1
60133212004,12.0,1
60133220001,7.0,0
60133220002,6.0,0
60133220003,5.0,0
60133220004,4.0,0
60133220005,6.0,0
60133230001,9.0,0
60133230002,6.0,0
60133230003,6.0,0
60133230004,5.0,0
60133240021,7.0,0
60133240022,9.0,0
60133240023,9.0,0
60133240031,12.0,1
60133240032,11.0,1
60133240033,12.0,1
60133240041,9.0,0
60133240042,12.0,1
60133240043,6.0,0
60133250001,7.0,0
60133250002,5.0,0
60133250003,4.0,0
60133250004,4.0,0
60133250005,5.0,0
60133260001,4.0,0
60133260002,4.0,0
60133270011,15.0,1
60133270012,80.0,2
60133270021,51.0,2
60133270022,36.0,2
60133270023,16.0,1
60133280001,32.0,2
60133280002,29.0,2
60133290001,12.0,1
60133290002,13.0,1
60133290003,16.0,1
60133290004,18.0,1
60133300001,12.0,1
60133300002,11.0,1
60133300003,11.0,1
60133300004,13.0,1
60133310001,14.0,1
60133310002,11.0,1
60133310003,13.0,1
60133310004,13.0,1
60133310005,13.0,1
60133310006,14.0,1
60133320001,9.0,0
60133320002,8.0,0
60133320003,11.0,1
60133320004,8.0,0
60133320005,12.0,1
60133320006,13.0,1
60133320007,12.0,1
60133331011,10.0,1
60133331012,10.0,1
60133331013,10.0,1
60133331021,7.0,0
60133331022,6.0,0
60133331023,18.0,1
60133332001,8.0,0
60133332002,8.0,0
60133332003,8.0,0
60133332004,11.0,1
60133332005,8.0,0
60133340011,12.0,1
60133340012,12.0,1
60133340061,9.0,0
60133340062,6.0,0
60133340063,7.0,0
60133340071,33.0,2
60133340072,23.0,2
60133340073,15.0,1
60133340081,18.0,1
60133340082,13.0,1
60133342001,1.0,0
60133342002,2.0,0
60133342003,2.0,0
60133342004,3.0,0
60133342005,3.0,0
60133342006,2.0,0
60133350001,9.0,0
60133350002,10.0,1
60133350003,14.0,1
60133361011,16.0,1
60133361012,14.0,1
60133361013,14.0,1
60133361031,31.0,2
60133361032,30.0,2
60133361041,23.0,2
60133361042,23.0,2
60133362011,20.0,1
60133362012,16.0,1
60133362013,20.0,1
60133362021,17.0,1
60133362022,17.0,1
60133362023,19.0,1
60133371001,4.0,0
60133371002,7.0,0
60133372011,9.0,0
60133372012,37.0,2
60133372021,81.0,2
60133372022,10.0,1
60133372023,70.0,2
60133372024,14.0,1
60133373001,3.0,0
60133373002,5.0,0
60133373003,7.0,0
60133373004,5.0,0
60133373005,4.0,0
60133373006,4.0,0
60133381011,10.0,1
60133381012,15.0,1
60133381013,46.0,2
60133381014,28.0,2
60133381021,9.0,0
60133381022,6.0,0
60133382011,4.0,0
60133382012,4.0,0
60133382031,8.0,0
60133382032,7.0,0
60133382033,7.0,0
60133382034,7.0,0
60133382035,7.0,0
60133382041,7.0,0
60133382042,6.0,0
60133382043,7.0,0
60133382044,9.0,0
60133383011,2.0,0
60133383012,2.0,0
60133383021,2.0,0
60133383022,2.0,0
60133383023,3.0,0
60133390011,18.0,1
60133390012,17.0,1
60133390013,14.0,1
60133390031,9.0,0
60133390032,8.0,0
60133390041,18.0,1
60133390042,7.0,0
60133400011,6.0,0
60133400012,6.0,0
60133400013,6.0,0
60133400014,6.0,0
60133400031,3.0,0
60133400032,4.0,0
60133400033,6.0,0
60133400041,3.0,0
60133400042,2.0,0
60133400043,5.0,0
60133410001,3.0,0
60133410002,2.0,0
60133410003,4.0,0
60133430011,2.0,0
60133430012,3.0,0
60133430013,3.0,0
60133430014,2.0,0
60133430021,4.0,0
60133430022,4.0,0
60133430023,3.0,0
60133430031,2.0,0
60133430032,2.0,0
60133451011,4.0,0
60133451012,3.0,0
60133451013,3.0,0
60133451014,4.0,0
60133451021,4.0,0
60133451022,3.0,0
60133451023,3.0,0
60133451031,2.0,0
60133451032,2.0,0
60133451033,3.0,0
60133451034,8.0,0
60133451051,2.0,0
60133451052,4.0,0
60133451053,2.0,0
60133451054,2.0,0
60133451055,5.0,0
60133451111,2.0,0
60133451112,4.0,0
60133451113,2.0,0
60133451114,8.0,0
60133451121,2.0,0
60133451122,4.0,0
60133451123,2.0,0
60133451124,2.0,0
60133451131,2.0,0
60133451132,2.0,0
60133451141,2.0,0
60133451142,4.0,0
60133451143,2.0,0
60133451144,2.0,0
60133451151,2.0,0
60133451152,2.0,0
60133451153,2.0,0
60133451161,3.0,0
60133451162,3.0,0
60133451171,2.0,0
60133451172,5.0,0
60133451173,4.0,0
60133451181,5.0,0
60133451182,7.0,0
60133452031,1.0,0
60133452032,3.0,0
60133452033,2.0,0
60133452034,1.0,0
60133452041,1.0,0
60133452042,1.0,0
60133452051,4.0,0
60133452052,6.0,0
60133452053,3.0,0
60133452061,2.0,0
60133452062,6.0,0
60133461011,2.0,0
60133461012,2.0,0
60133461021,1.0,0
60133461022,1.0,0
60133461023,1.0,0
60133461024,1.0,0
60133462031,2.0,0
60133462032,2.0,0
60133462041,1.0,0
60133462042,2.0,0
60133462043,1.0,0
60133462044,1.0,0
60133462051,1.0,0
60133462052,1.0,0
60133462061,1.0,0
60133462062,1.0,0
60133470001,1.0,0
60133470002,1.0,0
60133470003,3.0,0
60133480001,1.0,0
60133480002,1.0,0
60133480003,1.0,0
60133490001,2.0,0
60133490002,1.0,0
60133490003,2.0,0
60133500001,2.0,0
60133500002,1.0,0
60133500003,2.0,0
60133500004,1.0,0
60133511011,11.0,1
60133511012,25.0,2
60133511013,10.0,1
60133511031,10.0,1
60133511032,8.0,0
60133511041,29.0,2
60133511042,29.0,2
60133511043,24.0,2
60133511051,28.0,2
60133511052,32.0,2
60133512001,1.0,0
60133512002,1.0,0
60133512003,1.0,0
60133521011,1.0,0
60133521021,1.0,0
60133521022,2.0,0
60133521023,2.0,0
60133521024,1.0,0
60133522011,4.0,0
60133522012,2.0,0
60133522013,2.0,0
60133522021,3.0,0
60133530011,1.0,0
60133530012,1.0,0
60133530013,1.0,0
60133530021,1.0,0
60133530022,1.0,0
60133530023,1.0,0
60133530024,1.0,0
60133540011,2.0,0
60133540021,1.0,0
60133540022,1.0,0
60133540023,1.0,0
60133540024,1.0,0
60133551071,25.0,2
60133551072,14.0,1
60133551073,13.0,1
60133551091,15.0,1
60133551092,14.0,1
60133551093,15.0,1
60133551094,12.0,1
60133551101,17.0,1
60133551102,18.0,1
60133551111,18.0,1
60133551112,13.0,1
60133551113,15.0,1
60133551121,1.0,0
60133551122,1.0,0
60133551123,1.0,0
60133551131,1.0,0
60133551132,2.0,0
60133551133,1.0,0
60133551151,4.0,0
60133551152,2.0,0
60133551153,3.0,0
60133551181,16.0,1
60133551182,9.0,0
60133551191,10.0,1
60133551192,10.0,1
60133551201,21.0,1
60133551202,10.0,1
60133551211,2.0,0
60133551212,3.0,0
60133551213,1.0,0
60133551221,2.0,0
60133551222,2.0,0
60133551223,1.0,0
60133551231,1.0,0
60133551232,1.0,0
60133551241,2.0,0
60133551242,1.0,0
60133551243,2.0,0
60133551251,2.0,0
60133551252,3.0,0
60133551261,1.0,0
60133551262,1.0,0
60133552011,9.0,0
60133552012,9.0,0
60133552013,9.0,0
60133552021,10.0,1
60133552022,8.0,0
60133553021,2.0,0
60133553022,2.0,0
60133553023,1.0,0
60133553061,5.0,0
60133553062,5.0,0
60133553063,5.0,0
60133553064,5.0,0
60133553065,4.0,0
60133553071,4.0,0
60133553072,13.0,1
60133553081,4.0,0
60133553082,7.0,0
60133553083,4.0,0
60133553091,4.0,0
60133553092,2.0,0
60133553093,3.0,0
60133553101,16.0,1
60133553102,10.0,1
60133560011,11.0,1
60133560012,12.0,1
60133560013,13.0,1
60133560021,4.0,0
60133560022,12.0,1
60133570001,21.0,1
60133570002,10.0,1
60133570003,15.0,1
60133580001,16.0,1
60133580002,23.0,2
60133580003,21.0,1
60133580004,24.0,2
60133580005,14.0,1
60133591021,18.0,1
60133591022,15.0,1
60133591023,15.0,1
60133591031,12.0,1
60133591032,13.0,1
60133591033,14.0,1
60133591034,14.0,1
60133591041,24.0,2
60133591051,9.0,0
60133591052,9.0,0
60133592021,9.0,0
60133592022,9.0,0
60133592023,9.0,0
60133592031,10.0,1
60133592032,16.0,1
60133592033,13.0,1
60133592041,8.0,0
60133592042,9.0,0
60133592043,8.0,0
60133601011,13.0,1
60133601012,10.0,1
60133601013,11.0,1
60133601021,8.0,0
60133601022,8.0,0
60133601023,8.0,0
60133602001,15.0,1
60133602002,12.0,1
60133602003,11.0,1
60133610001,14.0,1
60133610002,15.0,1
60133610003,11.0,1
60133620001,7.0,0
60133620002,10.0,1
60133620003,8.0,0
60133630001,16.0,1
60133630002,16.0,1
60133630003,17.0,1
60133630004,16.0,1
60133640021,16.0,1
60133640022,16.0,1
60133640023,13.0,1
60133650021,23.0,2
60133650022,30.0,2
60133650023,30.0,2
60133650031,19.0,1
60133650032,19.0,1
60133650033,19.0,1
60133650034,19.0,1
60133660011,23.0,2
60133660012,21.0,1
60133660021,23.0,2
60133660022,27.0,2
60133660023,30.0,2
60133671001,18.0,1
60133671002,18.0,1
60133671003,23.0,2
60133671004,17.0,1
60133672001,16.0,1
60133672002,22.0,1
60133672003,18.0,1
60133680011,27.0,2
60133680012,28.0,2
60133680013,30.0,2
60133680014,22.0,1
60133680021,33.0,2
60133680022,33.0,2
60133690011,18.0,1
60133690012,26.0,2
60133690013,26.0,2
60133690014,33.0,2
60133690015,27.0,2
60133690021,36.0,2
60133690022,13.0,1
60133690023,18.0,1
60133700001,9.0,0
60133700002,10.0,1
60133700003,9.0,0
60133710001,17.0,1
60133710002,17.0,1
60133710003,18.0,1
60133710004,11.0,1
60133710005,15.0,1
60133710006,12.0,1
60133720001,20.0,1
60133720002,16.0,1
60133720003,16.0,1
60133720004,16.0,1
60133720005,22.0,1
60133720006,24.0,2
60133720007,20.0,1
60133730001,20.0,1
60133730002,38.0,2
60133730003,32.0,2
60133740001,15.0,1
60133740002,15.0,1
60133740003,23.0,2
60133740004,14.0,1
60133750001,24.0,2
60133750002,13.0,1
60133750003,28.0,2
60133760001,35.0,2
60133760002,29.0,2
60133760003,25.0,2
60133760004,29.0,2
60133770001,23.0,2
60133770002,40.0,2
60133770003,25.0,2
60133770004,23.0,2
60133770005,81.0,2
60133780001,5.0,0
60133780002,5.0,0
60133790001,26.0,2
60133790002,26.0,2
60133790003,29.0,2
60133790004,28.0,2
60133800011,19.0,1
60133800012,9.0,0
60133800021,28.0,2
60133800022,28.0,2
60133810001,33.0,2
60133810002,23.0,2
60133810003,21.0,1
60133810004,29.0,2
60133820001,15.0,1
60133820002,22.0,1
60133820003,19.0,1
60133820004,21.0,1
60133830001,11.0,1
60133830002,11.0,1
60133830003,8.0,0
60133840001,4.0,0
60133840002,5.0,0
60133840003,4.0,0
60133840004,5.0,0
60133851001,2.0,0
60133851002,2.0,0
60133852001,4.0,0
60133852002,4.0,0
60133860001,17.0,1
60133860002,16.0,1
60133860003,10.0,1
60133870001,8.0,0
60133870002,6.0,0
60133870003,6.0,0
60133880001,7.0,0
60133880002,7.0,0
60133891001,5.0,0
60133891002,5.0,0
60133892001,8.0,0
60133892002,9.0,0
60133901001,3.0,0
60133901002,4.0,0
60133901003,4.0,0
60133902001,4.0,0
60133902002,4.0,0
60133910001,2.0,0
60133910002,2.0,0
60133920001,3.0,0
60133920002,3.0,0
60133920003,2.0,0
60133922011,9.0,0
60133922012,7.0,0
60133922013,8.0,0
60133922021,20.0,1
60133922022,23.0,2
60133922023,12.0,1
60133923001,5.0,0
60133923002,6.0,0
60150001011,92.0,2
60150001012,44.0,2
60150001021,42.0,2
60150001022,66.0,2
60150001041,96.0,2
60150001061,40.0,2
60150001062,33.0,2
60150001063,26.0,2
60150001071,52.0,2
60150001072,62.0,2
60150002011,46.0,2
60150002012,42.0,2
60150002021,41.0,2
60150002022,30.0,2
60150002023,40.0,2
60150002024,18.0,1
60150002031,65.0,2
60170302011,26.0,2
60170302012,16.0,1
60170302013,24.0,2
60170302021,28.0,2
60170302022,20.0,1
60170302023,26.0,2
60170303011,40.0,2
60170303012,25.0,2
60170303013,22.0,1
60170303021,26.0,2
60170303022,23.0,2
60170303023,23.0,2
60170303024,25.0,2
60170304021,30.0,2
60170304022,26.0,2
60170304023,37.0,2
60170304024,47.0,2
60170304025,29.0,2
60170304031,20.0,1
60170304032,4.0,0
60170304033,4.0,0
60170304041,22.0,1
60170304042,16.0,1
60170304043,29.0,2
60170305021,16.0,1
60170305022,13.0,1
60170305023,16.0,1
60170305024,10.0,1
60170305041,12.0,1
60170305042,9.0,0
60170305043,20.0,1
60170305061,21.0,1
60170305071,18.0,1
60170305072,18.0,1
60170305073,14.0,1
60170306011,18.0,1
60170306012,18.0,1
60170306013,17.0,1
60170306014,21.0,1
60170306031,35.0,2
60170306032,27.0,2
60170306033,35.0,2
60170306041,35.0,2
60170306051,32.0,2
60170306052,26.0,2
60170306061,27.0,2
60170306062,27.0,2
60170306063,32.0,2
60170307011,7.0,0
60170307012,8.0,0
60170307013,9.0,0
60170307061,12.0,1
60170307062,6.0,0
60170307063,8.0,0
60170307064,9.0,0
60170307091,3.0,0
60170307092,7.0,0
60170307093,4.0,0
60170307101,8.0,0
60170307102,4.0,0
60170307103,6.0,0
60170307111,8.0,0
60170307112,12.0,1
60170307113,9.0,0
60170307121,4.0,0
60170307122,5.0,0
60170307123,5.0,0
60170308011,17.0,1
60170308012,8.0,0
60170308041,13.0,1
60170308042,14.0,1
60170308043,10.0,1
60170308044,8.0,0
60170308071,16.0,1
60170308072,14.0,1
60170308081,28.0,2
60170308082,12.0,1
60170308083,19.0,1
60170308084,9.0,0
60170308091,15.0,1
60170308092,21.0,1
60170308101,33.0,2
60170308102,14.0,1
60170308103,20.0,1
60170308111,19.0,1
60170308121,12.0,1
60170308122,11.0,1
60170308123,16.0,1
60170309011,15.0,1
60170309012,11.0,1
60170309021,9.0,0
60170309022,10.0,1
60170309023,11.0,1
60170310001,35.0,2
60170310002,20.0,1
60170310003,22.0,1
60170310004,29.0,2
60170311001,24.0,2
60170311002,32.0,2
60170311003,21.0,1
60170311004,32.0,2
60170312001,22.0,1
60170312002,26.0,2
60170312003,25.0,2
60170312004,29.0,2
60170313011,23.0,2
60170313012,17.0,1
60170313013,17.0,1
60170313021,43.0,2
60170313022,43.0,2
60170313023,43.0,2
60170313024,43.0,2
60170314041,19.0,1
60170314042,19.0,1
60170314051,29.0,2
60170314052,14.0,1
60170314061,23.0,2
60170314062,24.0,2
60170314063,26.0,2
60170314064,28.0,2
60170314065,28.0,2
60170314071,29.0,2
60170314081,44.0,2
60170314082,17.0,1
60170314091,41.0,2
60170314092,42.0,2
60170314093,30.0,2
60170315031,18.0,1
60170315032,19.0,1
60170315041,53.0,2
60170315042,25.0,2
60170315043,13.0,1
60170315044,34.0,2
60170315051,27.0,2
60170315052,26.0,2
60170315053,25.0,2
60170315061,27.0,2
60170315062,38.0,2
60170316011,20.0,1
60170316012,20.0,1
60170316013,20.0,1
60170316021,17.0,1
60170316022,1.0,0
60170317001,5.0,0
60170318001,4.0,0
60170318002,6.0,0
60170318003,7.0,0
60170318004,6.0,0
60170320011,19.0,1
60170320021,11.0,1
60170320022,11.0,1
60190002001,69.0,2
60190002002,75.0,2
60190003001,74.0,2
60190003002,73.0,2
60190003003,73.0,2
60190004001,81.0,2
60190004002,76.0,2
60190004003,84.0,2
60190004004,77.0,2
60190005011,57.0,2
60190005012,67.0,2
60190005021,67.0,2
60190005022,67.0,2
60190006011,69.0,2
60190006012,69.0,2
60190006013,69.0,2
60190006014,69.0,2
60190006021,41.0,2
60190007011,91.0,2
60190007021,79.0,2
60190009011,58.0,2
60190009012,89.0,2
60190009021,79.0,2
60190009022,79.0,2
60190009023,79.0,2
60190010001,89.0,2
60190010002,68.0,2
60190011001,90.0,2
60190011002,85.0,2
60190012011,65.0,2
60190012012,62.0,2
60190012013,58.0,2
60190012014,62.0,2
60190012021,63.0,2
60190012022,61.0,2
60190013011,85.0,2
60190013012,79.0,2
60190013013,85.0,2
60190013014,78.0,2
60190013015,80.0,2
60190013031,86.0,2
60190013032,72.0,2
60190013041,78.0,2
60190013042,78.0,2
60190013043,78.0,2
60190014071,88.0,2
60190014072,86.0,2
60190014073,83.0,2
60190014074,89.0,2
60190014082,32.0,2
60190014091,22.0,1
60190014111,40.0,2
60190014112,48.0,2
60190014113,38.0,2
60190014114,90.0,2
60190014121,36.0,2
60190014131,31.0,2
60190014132,28.0,2
60190014151,68.0,2
60190014152,68.0,2
60190014153,68.0,2
60190014161,37.0,2
60190014162,39.0,2
60190014171,27.0,2
60190014172,27.0,2
60190014173,22.0,1
60190014181,34.0,2
60190014182,20.0,1
60190015001,37.0,2
60190015002,54.0,2
60190016001,37.0,2
60190016002,46.0,2
60190016003,45.0,2
60190017001,36.0,2
60190017002,29.0,2
60190017003,30.0,2
60190017004,37.0,2
60190018001,52.0,2
60190018002,48.0,2
60190018003,44.0,2
60190018004,42.0,2
60190020001,93.0,2
60190020002,93.0,2
60190020003,93.0,2
60190020004,93.0,2
60190020005,93.0,2
60190021001,52.0,2
60190021002,62.0,2
60190021003,54.0,2
60190021004,69.0,2
60190021005,53.0,2
60190022001,30.0,2
60190022002,64.0,2
60190022003,56.0,2
60190022004,51.0,2
60190023001,71.0,2
60190023002,72.0,2
60190023003,76.0,2
60190024001,84.0,2
60190024002,84.0,2
60190024003,84.0,2
60190024004,84.0,2
60190025011,88.0,2
60190025012,83.0,2
60190025013,90.0,2
60190025014,89.0,2
60190025021,83.0,2
60190025022,87.0,2
60190025023,81.0,2
60190026011,87.0,2
60190026012,80.0,2
60190026013,81.0,2
60190026021,65.0,2
60190026022,67.0,2
60190026023,66.0,2
60190027011,74.0,2
60190027012,75.0,2
60190027013,82.0,2
60190027021,75.0,2
60190027022,72.0,2
60190027023,80.0,2
60190027024,75.0,2
60190028001,73.0,2
60190028002,74.0,2
60190028003,75.0,2
60190028004,75.0,2
60190029031,75.0,2
60190029032,73.0,2
60190029033,75.0,2
60190029041,59.0,2
60190029042,45.0,2
60190029051,60.0,2
60190029061,65.0,2
60190029062,57.0,2
60190030011,61.0,2
60190030012,56.0,2
60190030031,57.0,2
60190030032,55.0,2
60190030041,60.0,2
60190030042,56.0,2
60190031021,63.0,2
60190031022,63.0,2
60190031023,63.0,2
60190031024,63.0,2
60190031025,63.0,2
60190031031,62.0,2
60190031032,62.0,2
60190031033,62.0,2
60190031034,62.0,2
60190031035,62.0,2
60190031041,42.0,2
60190031042,42.0,2
60190032011,57.0,2
60190032012,56.0,2
60190032021,67.0,2
60190032022,68.0,2
60190032023,67.0,2
60190032024,67.0,2
60190033011,76.0,2
60190033012,62.0,2
60190033021,76.0,2
60190033022,69.0,2
